,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"HOMING OF COHO SALMON (""ONCORHYNCHUS KISUTCH"") EXPOSED TO MORPHOLINE"
3,Author:,"REHNBERG, B G"
4,,"CURTIS, L"
5,,"SCHRECK, C B"
6,Publication Year :,1985
7,Source Citation:,"AQUACULTURE, 44:253-0255, 1985"
8,# Pages / Video Length:,3
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-85-009
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,OLFACTORY IMPRINTING
