,MetadataField,Metadata
0,NSGL Document #:,ORESU-F-80-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Mammals of the Sea: a guide to the film
3,Author:,"Larison, Jim"
4,,"Ligon, Sarah (artist)"
5,Publication Year :,1980
6,Publisher:,Oregon State University Sea Grant College Program
7,# Pages / Video Length:,40
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,ORESU-F-80-001
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,See: ORESU-V-80-001 for the YouTube video of this16mm film. The National Sea Grant Library does not have the 16mm film.
12,URL:,https://youtu.be/KODBoTlEjBM (YouTube video)
13,Abstract:,"In 1980, Oregon State University's Sea Grant Program produced a half-hour film about marine mammal controversies along the West Coast of America. This guide goes beyond the film and presents additional information about these volatile issues."
