,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Management of water flow: aquatic animal health training (online video)
3,Author:,"Glaze, Dennis"
4,Publication Year :,2011
5,# Pages / Video Length:,7 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-11-002
8,Project #:,A/ESG-07
9,URL:,http://www.yout​ube.com/user/Or​egonSeaGrant/vi​deos?query=Mana​gement+of+Water​+Flow
10,Abstract:,"Dennis Glaze, Oregon Sea Grant Extension Aquatic Animal Health Program, shows how to manage water flow with proper bulk head size and placement."
