,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"DISTRIBUTION AND DURATION OF PELAGIC LIFE OF LARVAE OF DOVER SOLE, ""MICROSTOMUS PACIFICUS""; REX SOLE, ""GLYPTOCEPHALUS ZACHIRUS""; AND PETRALE SOLE, ""EOPSETTA JORDANI"", IN WATERS OFF OREGON"
3,Author:,"PEARCY, WILLIAM GORDON"
4,,"HOSIE, MICHAEL J"
5,,"RICHARDSON, SALLY L"
6,Publication Year :,1977
7,Source Citation:,"FISHERY BULLETIN, 75(01):173-183, 1977"
8,# Pages / Video Length:,11
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-77-005
11,Grant/Contract #:,NOAA SEA GRANT
