,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-023
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FREE AMINO ACIDS IN HIGHER MARINE FUNGI
3,Author:,"PETERS, J E"
4,,"CATALFOMO, P"
5,,"CONSTANTINE, G H JR"
6,,"KIRK, P W JR"
7,Publication Year :,1975
8,Source Citation:,"JOURNAL OF PHARMACEUTICAL SCIENCES, 64(01):176-177, JANUARY 1975"
9,# Pages / Video Length:,2
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-75-023
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/PD-2
