,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-17-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Responsibilitie​s and Costs of Owning an Aquarium [Exhibit]
3,Author:,Tim Miller-Morgan
4,,Tiffany Woods
5,,Allison Walkingshaw
6,Publication Year :,2017
7,# Pages / Video Length:,1
8,Publication Type:,educational materials
9,Program Report #:,ORESU-E-17-001
10,Project #:,A/ESG-07
11,Abstract:,"An exhibit on display at Oregon State University’s Hatfield Marine Science Visitor Center in Newport, Oregon. Lists some of the responsibilitie​s and costs of buying, setting up, and maintaining a freshwater aquarium."
