,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-79-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THIAMIN, RIBOFLAVIN, AND NIACIN CONTENT AND STABILITY IN PACIFIC COAST SEAFOODS"
3,Author:,"GORDON, DENNIS T"
4,,"ROBERTS, G LOUIS"
5,,"HEINTZ, DIANE M"
6,Publication Year :,1979
7,Source Citation:,"AGRICULTURAL AND FOOD CHEMISTRY, 27(03):483-490, 1979"
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-79-012
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,SEAFOOD SCIENCE
