,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-71-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EXPERIMENTAL SELF-​FERTILIZATION OF THE PACIFIC OYSTER, ""CRASSOSTREA GIGAS"", UTILIZING CRYOPRESERVED SPERM"
3,Author:,"LANNAN, JAMES E"
4,Publication Year :,1971
5,Source Citation:,"GENETICS, 68( );599-0601, AUGUST 1971"
6,# Pages / Video Length:,3
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-71-012
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/AQ-3
11,Abstract:,OYSTER;FERTILIZ​ATION;HERMAPHRO​DITE
