,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-09-035
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Striking the balance: redesigning volunteer training for content and interpretation
3,Author:,"Rowe, Shawn"
4,,"Morgan, Carmen"
5,,"Carlin-Morgan, Kerry"
6,,"Ratliff, Tricia"
7,,"Matlock, Barbara"
8,Publication Year :,2009
9,Source Citation:,"""Association of Zoos & Aquariums 2009 Conference,"" Portland, Oregon, September 13-17, 2009."
10,# Pages / Video Length:,2
11,Publication Type:,reprints (not peer-reviewed)
12,Program Report #:,ORESU-R-09-035
13,Project #:,A/ESG-07
