,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-00-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Seafood waste management bibliography
3,Author:,"Hilderbrand, Ken"
4,Publication Year :,2000
5,# Pages / Video Length:,4
6,Publication Type:,directories/bib​liographies/ind​exes
7,Program Report #:,ORESU-I-00-002
8,Project #:,A/ESG-4
9,URL:,http://seagrant​.orst.edu/sgpub​s/onlinepubs/wa​stebibliog.html​
10,Abstract:,"This revision of a bibliography first compiled in 1997 by Extension Sea Grant seafood specialist Ken Hilderbrand lists 40 books and articles plus one video on various aspects of seafood processing waste, including composting, waste management, and hydrolyzed fish/fish fertilizer/anim​al feed products."
