,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-99-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Dealing with Stumbling Blocks
3,Author:,"Conway, Flaxen"
4,Publication Year :,1999
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,16
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​99-​006; EC 1511
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,A/ESG-4
11,Notes:,Working Together: A series for people working together in groups.
12,Abstract:,"The final publication in the ""Working Together"" series addresses the common stumbling blocks that groups encounter. Strategies for identifying problems and finding solutions are discussed."
