,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-73-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Preparation of SALT BRINES For the Fishing Industry
3,Author:,"Hilderbrand, Kenneth S."
4,Publication Year :,1973
5,Publisher:,"Oregon State University Extension Service, Sea Grant Marine Advisory Program"
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-73-002; OSU SG 22; NOAA-73072505
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,The use of salt brine for refrigerants and fish curing is common in the seafood industry. It is important to understand a few basic principles in order to make and use brines properly. This bulletin attempts to point out some basic concepts and principles and provides some charts which are useful to anyone who uses brines frequently.
