,MetadataField,Metadata
0,NSGL Document #:,SCU-R-82-005
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"ENVIRONMENTAL MITIGATION OF DREDGE AND FILL PROJECTS: A CASE STUDY OF COOS BAY-NORTHBEND, OREGON"
3,Author:,"MURETTA, PERI"
4,,"PRICE, WILLARD"
5,Publication Year :,1982
6,Source Citation:,"COASTAL ZONE MANAGEMENT JOURNAL, 10(03):0233-​0254, 1982"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,USCSG-R-03-83
9,Abstract:,COASTAL ZONE MANAGEMENT;DRED​GING;DEVELOPMEN​T;POLICY;E
