,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-20-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,6 Common Myths About Communication (video)
3,Author:,"Biedenweg, Kelly"
4,Publication Year :,2020
5,Publisher:,"Oregon Sea Grant; Published on YouTube June 19, 2020"
6,# Pages / Video Length:,22:48 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-20-004
9,Grant/Contract #:,NA18OAR4170072
10,Project #:,A/E/C OED 2018-21
11,URL:,https://youtu.b​e/b_voVbi7lp0
12,Abstract:,"Kelly Biedenweg, a social scientist in the College of Agricultural Sciences at Oregon State University, discusses six myths about communication. ​ Lisa Blank, the former director of the Oregon Coast STEM Hub, moderates the webinar, which took place on May 15, 2020. It was part of a capstone  event offered by the Oregon Marine Scientist and Educator Alliance. Funders of the event were Oregon Sea Grant, OSU and the National Science  Foundation through the Regional Class Research Vessel project."
