,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-05-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Living on the edge: buying and building property on the Oregon coast (DVD)
3,Author:,Oregon Sea Grant
4,Publication Year :,2005
5,Publisher:,OSU Oregon Sea Grant
6,# Pages / Video Length:,25 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-05-004
9,Project #:,M/A-20
10,Abstract:,"The 25-minute feature video and four featurettes on this DVD provide an objective overview of the issues associated with building and buying property on the Oregon coast. ""Living on the Edge"" is intended for developers, realtors, lenders, and coastal officials as well as builders, buyers, and homeowners. Essential information and vivid footage portray the natural processes that create special challenges in shoreline development. Knowledgeable Oregon scientists, engineers, planners, and realtors offer their insights and recommendations to address these challenges successfully. ""Living on the Edge"" is a co-production of Oregon Sea Grant at Oregon State University and the Oregon Coastal Management Program of the Oregon Department of Land Conservation and Development."
