,MetadataField,Metadata
0,NSGL Document #:,MEULS-O-85-001
1,Sea Grant Program/Affiliate:,Maine Sea Grant
2,Title:,"Territorial Sea: Legal Developments in the Management of Interjurisdicti​onal Resources (Volume 5, Number 1, April 1985)"
3,Editor :,"Rieser, Alison"
4,Publication Year :,1985
5,Publisher:,University of Maine/New Hampshire Sea Grant
6,,"Marine Law Institute, University of Southern Maine"
7,# Pages / Video Length:,14
8,Publication Type:,periodicals
9,Grant/Contract #:,NA81AA-D-0035
10,Abstract:,"Territorial Sea is a publication of the Marine Law Institute of the University of Maine School of Law and the University of Southern Maine, Center for Research and Advanced Study. Articles in this issue include: ●Alaska King Crab: State Assumes Larger Role in Federal Management ●Preemption of Oregon’s Extended Salmon Season, 1984."
