,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PARASITES AS INDICATORS OF ENGLISH SOLE (PAROPHRYS VETULUS) NURSERY GROUNDS
3,Author:,"OLSON, ROBERT ELDON"
4,,"PRATT, IVAN"
5,Publication Year :,1973
6,Source Citation:,"AMERICAN FISHERIES SOCIETY. TRANSACTIONS, 102(02):405-​411, APR. 1973"
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-73-008
10,Grant/Contract #:,NOAA SEA GRANT
