,MetadataField,Metadata
0,NSGL Document #:,ORESU-C-99-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Dangerous waters: boating safety display game (CD ROM game)
3,Author:,Oregon Sea Grant
4,Publication Year :,1999
5,Publisher:,"OSU, Oregon Sea Grant"
6,# Pages / Video Length:,1+
7,Publication Type:,"computer software, CD-Roms"
8,Program Report #:,ORESU-C-99-001
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,A/ESG-4
11,Abstract:,"""Dangerous Waters"" is an interactive CD-ROM computer game about boating safety. It will only only for Windows 95/NT and 98 for PCs and OS 7.5 to 9 for Macs. The virtual boater is faced with fast-paced recreational boating simulations, and receives instant feedback on performance, The game is intended to be used as an educational tool at boat shows, marinas, schools, and youth events."
