,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-18-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon State University Extension's Sustainable Tourism Program
3,Author:,"Phillips, Miles"
4,Publication Year :,2018
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,ORESU-I-18-003
7,Project #:,A/ESG-07
8,URL:,http://tourism.​oregonstate.edu​/
9,Abstract:,This website is for the Sustainable Tourism Program is a project of Oregon State University Extension and Oregon Sea Grant.
