,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,RELATIONSHIP OF COMPONENTS IN WHEAT BRAN AND SPINACH TO IRON BIOAVAILABILITY IN THE ANEMIC RAT
3,Author:,"GORDON, D T"
4,,"CHAO, L S"
5,Publication Year :,1984
6,Source Citation:,"JOURNAL OF NUTRITION, 114( ):526-535, 1984"
7,# Pages / Video Length:,10
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-84-003
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/PD-32
12,Abstract:,WHEAT;SPINACH;I​RON;ANEMIA;RAT
