,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-85-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A SURVEY OF SEAFOOD SCIENCE AND ENGINEERING PROBLEMS AND OPPORTUNITIES AT OREGON STATE UNIVERSITY
3,Author:,"Hilderbrand, K. S."
4,,"Kolbe, Edward"
5,Publication Year :,1985
6,Publisher:,Oregon State University Sea Grant College Program
7,# Pages / Video Length:,19
8,Publication Type:,"program reports (annual, progress, planning reports, etc)"
9,Program Report #:,ORESU-Q-85-001
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,A Planning Report to the OSU Sea Grant College Program
12,Abstract:,"On June 8, 1983. Bill Wick, director of OSU Sea Grant, directed us to survey the seafood science and engineering research needs and priorities of greatest interest to the West Coast and Alaska. This survey was to provide guidance in planning Sea Grant programs for the next five years. What follows in this report is a description of the methods used in gathering the information, the sources of that information, and a summary of the results themselves. KW: ENGINEERING; FISHERIES; OREGON; SEAFOOD SCIENCE."
