,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-12-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Confluence (Volume 1, issue 1, Winter 2012)"
3,Editor :,"Cooper, Rick"
4,Publication Year :,2012
5,# Pages / Video Length:,12
6,Publication Type:,periodicals
7,Program Report #:,ORESU-O-12-001
8,Project #:,M/A-21
9,Abstract:,The following articles are included in this periodical: 1.NSP funds Oregon Sea Grant research on how people learn. pg. 3. 2. Elk antlers over the bed: Pat Corcoran brings tsunami readiness home. Nathan Gilles pp. 4-7. 3. Who is most affected by tsunamis? Nathan Gilles pp. 8-9.
