,MetadataField,Metadata
0,NSGL Document #:,CASG-WR-09-010
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A review of recreational shark fisheries in southern California
3,Author:,"Kacev, David"
4,,"Kohin, Suzanne"
5,,"Vetter, Russ"
6,,"Bohonak, Andrew J."
7,,"Lewison, Rebecca"
8,Publication Year :,2009
9,Source Citation:,"""Joint Meeting of Ichthyologists and Herpetologists,​"" Portland, Oregon, July 22-27, 2009."
10,# Pages / Video Length:,1
11,Publication Type:,reprints (not peer-reviewed)
12,Project #:,E/PD-4
13,Abstract:,"Globally, fisheries have a profound impact on both population and community dynamics in marine systems. Traditionally, research and management have focused on understanding and minimizing the effects of commercial fishing. Though often overlooked, recreational fisheries can also have large impacts on natural systems. These impacts include direct affects (i.e. reductions of targeted stocks, bycatch, and pollution) as well as indirect effects (i.e. trophic cascades and ghost fishing)."
