,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-024
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ISOLATION OF A NEW REOVIRUS FROM CHUM SALMON IN JAPAN
3,Author:,"WINTON, J R"
4,,"LANNAN, C N"
5,,"FRYER, J L"
6,,"KIMURA, T"
7,Publication Year :,1981
8,Source Citation:,"FISH PATHOLOGY, 15(3/4):155-​162, 1981"
9,# Pages / Video Length:,8
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-81-024
12,Grant/Contract #:,NOAA SEA GRANT
13,Abstract:,SALMON;VIRUS;JA​PAN;PATHOLOGY
