,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECT OF DIETARY LIPIDS ON FATTY ACID COMPOSITION OF BODY LIPID IN RAINBOW TROUT (""SALMO GAIRDNERII"")"
3,Author:,"YU, T C"
4,,"SINNHUBER, RUSSELL OTTO"
5,,"PUTNAM, GEORGE B"
6,Publication Year :,1977
7,Source Citation:,"LIPIDS, 12(06):495-499, 1977"
8,# Pages / Video Length:,5
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-77-011
11,Grant/Contract #:,NOAA SEA GRANT
