,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Developing real time human observation tools (online video)
3,Author:,"Liu, Huaping"
4,,"Rowe, Shawn"
5,Publication Year :,2011
6,# Pages / Video Length:,2.5 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-11-007
9,Project #:,A/ESG-07
10,URL:,http://www.yout​ube.com/watch?v​=pDPq7PWm8Qo&fe​ature=mfu_in_or​der&list=UL
11,Abstract:,"Dr. Huaping Liu, OSU College of Engineering, and Dr. Shawn Rowe, Oregon Sea Grant, test a localization system for future use in research and commercial applications."
