,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-79-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Currents (Volume 6, Number 1 and Number 2, April and November 1979)"
3,Author:,"Wick, William Q. (Director)"
4,Editor :,"Larison, Jim"
5,,"Himsworth, Dan"
6,Publication Year :,1979
7,Publisher:,Oregon State University Sea Grant College Program
8,# Pages / Video Length:,14
9,Publication Type:,periodicals
10,Program Report #:,ORESU-N-79-002
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Two newsletter issues in one entry for 1979.
13,Abstract:,Cover articles included in these newsletter issues: Film explores seal problems; and Designing tires for fish. Other topics include: Sorting out the law with salmon in mind; Who said oysters are bad for you? Gonor and Graham grapple with new gribbles; Offshore oil is knocking at our door; Replacing rocky roads; The Russians; Sea Grant sails the seven seas.
