,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Metabolism of Coho Salmon Ig Catabolic Rate of Coho Salmon Tetrameric Ig in Serum
3,Author:,"Voss, Edward W. Jr."
4,,"Groberg, W. J. Jr."
5,,"Fryer, John Louis"
6,Publication Year :,1980
7,Source Citation:,"Molecular Immunology, 17(4):445-452, 1980"
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-010
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,IMMUNOGLOBULIN PROTEINS;FISHER​IES PATHOLOGY;ANTIB​ODIES
