,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-73-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEA GRANT: A Report on the Oregon State University Sea Grant Program for 1972-1973
3,Author:,"Wick, William (Director)"
4,,"Holsinger, Marilyn (Designer)"
5,,"Folts, Jim (Photos)"
6,Editor :,"Lovell, Ron"
7,Publication Year :,1973
8,Publisher:,Oregon State University Sea Grant College Program
9,# Pages / Video Length:,18
10,Publication Type:,"program reports (annual, progress, planning reports, etc)"
11,Program Report #:,ORESU-​Q-​73-​001; NOAA-74040502
12,Grant/Contract #:,NOAA Sea Grant
13,Abstract:,"Mercury contamination, the consequences of dredging, limiting (Limited) entry into certain fisheries. At first glance, these three phrases seem abstract and unrelated. Standing alone, they are just that. But viewed together, they are representative of the three divisions of Sea Grant research at Oregon State University. As that, they signify the diverse work going on this past year that is covered in greater detail elsewhere in this report."
