,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-79-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Recreational Boating in Western Oregon
3,Author:,"Vars, R. Charles Jr."
4,Publication Year :,1979
5,Publisher:,Oregon State University Sea Grant College Program
6,# Pages / Video Length:,30
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-T-79-005
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"The survey of western Oregon boaters had two objectives. The first was to obtain current information about the characteristics​ of boaters, boats and boating activity. The second was to secure the data needed to estimate the demand for recreational boat moorage along the Oregon coast, and the demand for out-​of-​season boat storage facilities. This technical report addresses the first objective. A report regarding the second objective is being written."
