,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-74-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,METABOLITES OF HIGHER MARINE FUNGI AND THEIR POSSIBLE ECOLOGICAL SIGNIFICANCE
3,Author:,"KIRK, PAUL W"
4,,"CATALFOMO, P"
5,,"BLOCK, J H"
6,,"CONSTANTINE, G H JR"
7,Publication Year :,1974
8,Source Citation:,"VEROFF. INST. MEERESFORSCH. BREMERH. SUPPL., 5( ):509- 518, 1974"
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-74-031
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/PD-2
