,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-86-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Photoperiod and the timing of pupping in the Pacific harbor seal (""Phoca vitulina richardsi"") with notes on reproduction in northern fur seals and dall porpoises"
3,Author:,"Temte, Jonathan L."
4,Publication Year :,1986
5,Publisher:,OSU Sea Grant Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-86-004
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/CP-4
11,Abstract:,see digital for thesis abstract
