,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-97-012
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Surimi gel enhancement by bovine plasma proteins
3,Author:,"Seymour, Thomas A."
4,,"Peters, Margo Y."
5,,"Morrissey, Michael T."
6,,"An, Haejung"
7,Publication Year :,1997
8,Source Citation:,"""Journal of Agricultural and Food Chemistry,"" 45(8): 2919-2923, 1997."
9,# Pages / Video Length:,5
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-97-012
12,Project #:,R/SF-1
13,Abstract:,"The objectives of this work were to understand the function of active components in the gel-enhancing effect of bovine plasma protein on Pacific whiting surimi gels. Bovine plasma fractions enriched in macroglobulin, transglutaminas​e, bovine serum albumin, and fibrinogen were evaluated for protease inhibition, potential protein cross-linking activity, and gel strengthening of Pacific whiting surimi to gain insight into the mechanism of gel enhancement by bovine plasma."
