,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-79-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"STRUCTURE AND LIFE CYCLE OF ""TRYPANOPLASMA BECKERI"" SP. N. (""KINEOPLASTIDA​""), A PARASITE OF THE CABEZON, ""SCORPAENICHTHY​S MARMORATUS"", IN OREGON WATERS"
3,Author:,"BURRESON, EUGENE M"
4,Publication Year :,1979
5,Source Citation:,"JOURNAL OF PROTOZOOLOGY, 26(03):343-347, 1979"
6,# Pages / Video Length:,5
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-79-021
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,FISHERIES PATHOLOGY
