,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CONVERTING 1979 WOOD PRESERVATION PROBLEMS INTO OPPORTUNITIES FOR 1999
3,Author:,"GRAHAM, ROBERT D"
4,Publication Year :,1980
5,Source Citation:,"FOREST PRODUCTS JOURNAL, 30(02):17-20, FEBRUARY 1980"
6,# Pages / Video Length:,4
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-80-033
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/CP-6
11,Abstract:,WOOD;PRESERVATI​ON
