,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EFFECT OF WASHING ON THE NUTRITIONAL AND QUALITY CHARACTERISTICS OF DRIED MINCED ROCKFISH FLESH
3,Author:,"ADU, G A"
4,,"BABBITT, J K"
5,,"CRAWFORD, D L"
6,Publication Year :,1983
7,Source Citation:,"JOURNAL OF FOOD SCIENCE, 48(04):1053-​1055 & 1060, 1983"
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-83-015
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/PD-25
13,Abstract:,SEAFOOD SCIENCE;ROCKFIS​H;NUTRITION
