,MetadataField,Metadata
0,NSGL Document #:,ORESU-L-89-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Oregon Sea Grant Publications, 1989-1990"
3,Editor :,"Ridlington, Sandy"
4,Publication Year :,1989
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,65
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-L-89-003
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,A listing of Sea Grant funded publications for the Oregon Sea Grant College Program for 1989-1990.
