,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-82-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,GEOTEXTILE APPLICATIONS IN BURIED MARINE PIPELINES
3,Author:,"MC DOUGAL, WILLIAM G"
4,,"SOLLITT, C K"
5,Publication Year :,1982
6,Source Citation:,"AMERICAN SOCIETY OF CIVIL ENGINEERS CONFERENCE LAS VEGAS, NEVADA APRIL 26-30, 1982"
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-82-002
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/CE-12
11,Abstract:,PIPE;GEOTEXTILE​;ENGINEERING
