,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-91-039
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Detection of infectious hematopoietic necrosis virus mRNA by ""in situ"" hybridization"
3,Author:,"Anderson, E."
4,,"Cary, C."
5,,"Rohovec, J. S."
6,,"Leong, J. C."
7,Publication Year :,1991
8,Source Citation:,"""Second International Symposium on Viruses of Lower Vertebrates,"" proceedings, pp. 9-16, Corvallis, Oregon, July 29-31, 1991."
9,# Pages / Video Length:,8
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-R-91-039
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/FSD-15; R/FSD-16
