,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-11-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,An Unexpected Visitor-​-​Japanese Tsunami Marine Debris [exhibit]
3,Author:,"Farley, Mark"
4,Publication Year :,2011
5,# Pages / Video Length:,1
6,Publication Type:,educational materials
7,Program Report #:,ORESU-E-11-006
8,Project #:,A/ESG-07
9,Abstract:,An exhibit that gives a brief history of the March 2011 Japanese earthquake and resulting tsunami. It includes the Hatfield Marine Science Center's response to the discovery of a dock that washed ashore on Agate Beach and the quick action taken to contain the potential threat of invasive species on the dock. Photos show invasive and non-invasive organisms found on the dock.
