,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-026
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,International fisheries law in the year 2010
3,Author:,"Jacobson, Jon L."
4,Publication Year :,1985
5,Source Citation:,"""Louisiana Law Review,"" 45(6):1161-​1199, July 1985."
6,# Pages / Video Length:,39
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-85-026
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"This forecast begins with a summary of recent trends in ocean fishing practices, goals and methods of fisheries management, and the history of the international law of fisheries management, focusing on the last 25 years. The coming quarter century of international fisheries law is previewed with, and without, the UNCLOS 1982 fisheries rules. The author predicts that UNCLOS will provide little more than an historical benchmark on the way to 2010 and that coastal nations will by then exercise complete sovereignty over fish and fishing activities in their exclusive economic zones. Developments in related, nonlegal fields are briefly noted."
