,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-045
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,DEVELOPMENT OF POLICIES TO AVOID THE INTRODUCTION OF INFECTIOUS DISEASES AMONG POPULATIONS OF FISH AND SHELLFISH
3,Author:,"ROHOVEC, J S"
4,Publication Year :,1983
5,Source Citation:,"MARINE RESOURCES OF THE PACIFIC INERNATIONAL CONFERENCE PROCEEDINGS PATRICIO M. ARANA (EDITOR) PP.371-373 VINA DEL MAR, CHILE 1983"
6,# Pages / Video Length:,3
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-83-045
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/FSD-5
11,Abstract:,SHELLFISH;DISEA​SES;POLICY
