,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-03-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Velella velella (Jellyfish/by-​the-​wind sailor)
3,Author:,"Osis, Vicki"
4,Publication Year :,2003
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-03-004
9,Grant/Contract #:,NOAA Sea Grant No. NA16RG1039
10,Project #:,A/ESG-5
11,Abstract:,"This fact sheet describes ""Velella vella,"" the 'by-the-wind sailor' or 'purple sailor' jellyfish of the Pacific Ocean. It explains how they sail and briefly mentions other jellyfish found in the Pacific northwest."
