,MetadataField,Metadata
0,NSGL Document #:,HAWAU-R-98-044
1,Sea Grant Program/Affiliate:,Hawaii Sea Grant
2,Title:,Report of thematic working group #3: Shelf and shoreface sediments: where land and ocean meet
3,Author:,"Beach, Reg"
4,,"Cacchione, David"
5,,"Fletcher, Charles"
6,,"Ginsburg, Robert"
7,,"Hine, Al"
8,,"Holman, Robert"
9,,"Kineke, Gail"
10,,"Komar, Paul"
11,,"McCave, Nick"
12,,"Milliman, John"
13,,"Pikley, Orrin"
14,,"Ryan, William"
15,Publication Year :,1998
16,Source Citation:,"FUMAGES Report, Report of a Workshop, P. Baker and M. McNutt (eds.), Chapter 4, pp. 47-70, Ashland Hills, Oregon, December 5-7, 1996"
17,# Pages / Video Length:,24
18,Publication Type:,reprints (peer-reviewed)
19,Program Report #:,UNIHI-​SEAGRANT-​BC-​97-​03
20,Project #:,R/EP-10
