,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EFFECT OF DIETARY LINOLENIC ACID AND DOCOSAHEXAENOIC ACID ON GROWTH AND FATTY ACID COMPOSITION OF RAINBOW TROUT (SALMO GAIRDNERI)
3,Author:,"YU, T C"
4,,"SINNHUBER, RUSSELL OTTO"
5,Publication Year :,1972
6,Source Citation:,"LIPIDS, 7(07):450-454, JULY 1972"
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​72-​013; OSU AES TP# 3247
10,Grant/Contract #:,NOAA SEA GRANT
