,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-78-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"TOXICITY OF THE FUNGICIDE CAPTAN TO THE DUNGENESS CRAB ""CANCER MAGISTER"""
3,Author:,"CALDWELL, RICHARD STANLEY"
4,,"ARMSTRONG, DAVID ANTHONY"
5,,"BUCHANAN, DAVID V"
6,,"MALLON, M H"
7,,"MILLEMANN, RAYMOND E"
8,Publication Year :,1978
9,Source Citation:,"MARINE BIOLOGY, 48( ):11-17, 1978"
10,# Pages / Video Length:,7
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-78-009
13,Grant/Contract #:,NOAA SEA GRANT
