,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-13-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Aquatic invader investigator: invasive comic challenge (student guide)
3,Author:,"Siemens, Tania"
4,,"Lam, J."
5,,"Chan, S."
6,,"Chilton, L."
7,,"Adams, J."
8,,"Goodrich, D."
9,Publication Year :,2013
10,# Pages / Video Length:,8
11,Publication Type:,educational materials
12,Program Report #:,ORESU-E-13-006
13,Project #:,A/ESG-07
14,,A/NIS-18-NSI
15,Abstract:,"Art and stories can be very effective in communicating new information. Several cartoonists have used comics to share science concepts including Jim Toomey with Sherman's Lagoon, Gary Larson with the Farside and Jan Eliot with Stone Soup. Comic strips are an excellent way to learn, and to share information. The goal of this activity is to create a comic that shows the threat of this invasive species to the local ecosystem(s)."
