,MetadataField,Metadata
0,NSGL Document #:,ORESU-D-91-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Directory of Projects for 1991-1993
3,Author:,"Ridlington, Sandy"
4,,"Cone, Joe"
5,Publication Year :,1991
6,Publisher:,OSU Sea Grant College Program
7,# Pages / Video Length:,36
8,Publication Type:,"program reports (annual, progress, planning reports, etc)"
9,Program Report #:,ORESU-D-91-001
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,M/A-1
12,Abstract:,"Oregon Sea Grant, now 24 years old, integrates marine-related research, education, and extension activities for one central purpose: to help people understand marine systems, economics, and policy. This directory describes the 23 projects supported by Oregon Sea Grant from August 1991 through July 1993."
