,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-045
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,An analytical model for ocean wave-​soil-​caisson interaction
3,Author:,"Tsai, Yau-Tang"
4,,"McDougal, William G."
5,,"Sollitt, Charles K."
6,Publication Year :,1986
7,Source Citation:,"""Twentieth Coastal Engineering Conference, Proceedings of the International Conference,"" pp. 2314-2328, Billy L. Edge, ed., Taipei, Taiwan, November 9-14, 1986."
8,Publisher:,OSU Sea Grant
9,# Pages / Video Length:,15
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-R-86-045
12,Grant/Contract #:,NOAA Sea Grant
13,Project #:,R/CE-13
