,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-19-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Help OSU researchers record Oregon whale sightings (whale sighting app brochure)
3,Author:,"Gladics, Amanda"
4,Publication Year :,2019
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,ORESU-G-19-002
8,Project #:,M/A-21
9,Abstract:,"This brochure and insert were created by Oregon Sea Grant Extension to accompany promotional material for a west coast whale sighting app.This effort is part of a larger Whale Entanglement Group outreach project. Oregon Sea Grant did not create the app, rather they were promoting it locally to help whale researchers."
