,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-14-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A 'behaviorscape' perspective on stream fish ecology and conservation: linking fish behavior to riverscapes.
3,Author:,"White, Seth M."
4,,"Giannico, Guillermo"
5,,"Li, Hiram"
6,Publication Year :,2014
7,Source Citation:,"WIREs Water, 1:385-400, July/August 2014."
8,DOI #:,10.1002/wat2.10​33
9,# Pages / Video Length:,16
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-14-017
12,Project #:,A/ESG-07
13,Abstract:,"This article is intended to be a synthesis of the disciplines of landscape ecology of rivers and behavioral ecology of fish as they relate to a potential union. It outlines the historical context and current direction of research on riverine landscapes, highlights relevant themes in behavioral ecology as they relate to stream fish, and proposes a 'behaviorscape' approach to stream fish ecology, starting with examples of research that partially or completely meet the expectations of the union and ending with a justification of four principles for behaviorscapes."
