,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-032
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,METABOLISM OF COHO SALMON IMMUNOGLOBULIN CATABOLIC RATE OF COHO SALMON TETRAMERIC IMMUNOGLOBULIN IN SERUM
3,Author:,"VOSS, EDWARD W JR"
4,,"GROBERG, W J JR"
5,,"FRYER, J L"
6,Publication Year :,1980
7,Source Citation:,"MOLECULAR IMMUNOLOGY, 17( ):445-452, 1980"
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-032
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-S
13,Abstract:,SALMON;METABOLI​SM;IMMUNOGLOBUL​IN;IMMUNIZATION​
