,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-11-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The Science of Coastal and Marine Spatial Planning Workshop
3,Publication Year :,2011
4,Source Citation:,"Corvallis, Oregon, November 29-30, 2011."
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,V.P.
7,Publication Type:,conference/work​shop proceedings
8,Program Report #:,ORESU-W-11-001
9,Grant/Contract #:,NOAA Office of Sea Grant
10,Project #:,A/CC-16; M/A-1
11,Notes:,There does not appear to be a hard copy or a full digital copy of this workshop. See link for individual papers. Digital not provided to the NSGL.
12,URL:,http://oregonst​ate.edu/leaders​hip/science-​coastal-​and-​marine-​spatial-​planning-​workshop-​agenda https://leaders​hip.oregonstate​.edu/provost/un​iversity-​committees-​task-​forces-​and-​issue-​groups/osu-​marine-​council/science-​coastal-​and
13,Abstract:,Coastal Marine Spatial Planning (CMSP) policy.
