,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-17-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Commercial Dungeness Crab Fishing: 2017-2018 Directive to Minimize Whale Entanglement Risk
3,Author:,"Torres, Leigh"
4,,"Jacobson, Kaety"
5,,"Gladics, Amanda"
6,Publication Year :,2017
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-17-008
10,Project #:,A/ESG-14
11,Abstract:,This information sheet educates professional crabbers on best practices to avoid whale entanglement and reducing and recovering derelict gear. It also provides information on how and when to report an entanglement.
