,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-81-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Currents (No. 1, Spring 1981)"
3,Author:,"Himsworth, D. C."
4,,"Wick, William Q. (Director)"
5,Editor :,"Bottom, J. E."
6,,"Ligon, S. R."
7,Publication Year :,1981
8,Publisher:,Oregon State University Sea Grant College Program
9,# Pages / Video Length:,10
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-81-002
12,Grant/Contract #:,NOAA Sea Grant
13,Notes:,One newsletter issue for 1981.
14,Abstract:,"The following articles/topics are in this issue: Possible $10 Million Savings: OSU Sea Grant Research to Aid Shrimp Processing Industry; Computers could save ports millions, researchers say; Former White Fish Instructor: Lodge Teaching W. Coast Fishermen 'Volume Fishing'; Netarts Sees Record Chum Run; Expert says mussels tasty protein source."
