,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-81-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 20 and 21, September and October 1981)"
3,Author:,"Charney, Jonathan I."
4,,"Penfield, John"
5,Editor :,"Jacobson, Jon L."
6,Publication Year :,1981
7,Publisher:,Oregon State University Sea Grant College Program
8,# Pages / Video Length:,9
9,Publication Type:,periodicals
10,Program Report #:,ORESU-N-81-003
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Two newsletter issues in one entry for 1981.
13,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topics are in these issues: In Dangerous Waters: Will the Law of the Sea Treaty Founder under the Reagan Administration?​; Seabed Mining, Ocean Thermal Energy Conversion, and Aquaculture: New Federal Legislation."
