,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-19-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Twitter account for @Research4peopl​e
3,Author:,"Hase, Claudia"
4,Publication Year :,2019
5,# Pages / Video Length:,1
6,Publication Type:,"web/blog sites (topical), other web-based resources"
7,Program Report #:,ORESU-I-19-004
8,Project #:,R/SF-38-Hase
9,URL:,https://twitter​.com/ProjectsUL​ike
10,Abstract:,This Twitter account is by a researcher funded by Oregon Sea Grant. They are a dynamic lab in Biomedical Sciences with a focus on infectious diseases in humans and aquatic animals. This page will showcase some their projects.Their views are their our own and unvetted.
