,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-17-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,2017 Oregon Marine Debris Action Plan
3,Author:,"Barnea, Nir"
4,Publication Year :,2017
5,# Pages / Video Length:,29
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,ORESU-H-17-004
8,Project #:,A/ ESG-07
9,Abstract:,The Oregon Marine Debris Action Plan focuses on marine debris activities taken under normal conditions. This is a work plan to facilitate collaborative and effective marine debris prevention and reducation efforts in Oregon.
