,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-07-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Investigating socially mediated learning
3,Author:,"Astor-Jack, Tamsin"
4,,"Kiehl, Whaley Kimberlee L."
5,,"Dierking, Lynn D."
6,,"Perry, Deborah L."
7,,"Garibay, Cecilia"
8,Publication Year :,2007
9,Source Citation:,"""In Principle, in Practice: Museums as Learning Institutions,"" John H. Falk; Lynn D. Dierking; Susan Foutz (ed.), Chapter 15, pp. 217-228, 2007."
10,# Pages / Video Length:,12
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-07-025
13,Project #:,E/UED-03
