,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"POSTMORTEM QUALITY CHANGES IN ICED PACIFIC SHRIMP (""PANDALUS JORDANI"")"
3,Author:,"FLORES, SERGIO C"
4,,"CRAWFORD, DAVID LEE"
5,Publication Year :,1973
6,Source Citation:,"JOURNAL OF FOOD SCIENCE, 38( ):575-579, 1973"
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​73-​013; OSU AES TP# 3478; NOAA-73100305
10,Grant/Contract #:,NOAA SEA GRANT
