,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,AEROBIC MICROBIAL FLORA OF SMOKED SALMON
3,Author:,"LEE, JONG SUN"
4,,"PFEIFER, D K"
5,Publication Year :,1973
6,Source Citation:,"JOURNAL OF MILK AND FOOD TECHNOLOGY, 36(03):143-145, MAR. 1973"
7,# Pages / Video Length:,3
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​73-​003; OSU AES TP# 3463; NOAA-73062904
10,Grant/Contract #:,NOAA SEA GRANT
11,,FDA PSG# FD-00418
