,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Demonstration of a common antigen in sonicated cells for identification of ""Vibrio vulnificus"" serotypes"
3,Author:,"Nishibuchi, Mitsuaki"
4,,"Seidler, Ramon J."
5,Publication Year :,1985
6,Source Citation:,"""Journal of Clinical Microbiology,"" 21(1):97-101, January 1985."
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-85-001
10,Project #:,R/FSD-8
