,MetadataField,Metadata
0,NSGL Document #:,ORESU-TL-72-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,An Effective Combination Trawl for West Coast Draggers: Atlantic-​Western Trawls
3,Author:,"Fisher, R. Barry"
4,Publication Year :,1972
5,Publisher:,Oregon State University Sea Grant
6,# Pages / Video Length:,24
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-​TL-​72-​001; Agricultural Experiment Station Bulletin 613; NOAA-73071004
9,Grant/Contract #:,NOAA Sea Grant No. 2-35187
10,Abstract:,"This publication describes the modification, rigging, and fishing of an effective combination otter trawl on the coast of Oregon by several Oregon otter bawlers. The trawls were designed by Captain Wes Johnson and were modified slightly and rigged by Captain Fred Anderson and the author over a fifteen month period."
