,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-020
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,OBSERVATIONS AND SIGNIFICANCE OF DEEP-WATER OSCILLATORY RIPPLE MARKS ON THE OREGON CONTINENTAL SHELF CHAPTER 25
3,Author:,"KOMAR, PAUL D"
4,,"NEUDECK, ROGER H"
5,,"KULM, LAVERNE DUANE"
6,Publication Year :,1972
7,Source Citation:,"SWIFT, DUANE AND PILKEY (EDITORS) SHELF SEDIMENT TRANSPORT PP. 601-619 DOWDEN, HUTCHINSON & ROSS, INC. STROUDSBURG, PENNSYLVANIA 1972"
8,# Pages / Video Length:,19
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-​R-​72-​020; NOAA-73071102
11,Grant/Contract #:,NOAA SEA GRANT
12,,USGS C# 14-08-001-10766
13,,USGS C# 14-08-001-11941
14,,USGS C# 14-08-001-12187
